date,zone_id,zone_name,symptom_score,source
2021-10-24,1,Uttara,14.04,google_trends
2021-10-24,2,Mirpur,28.44,google_trends
2021-10-24,3,Gulshan & Banani,17.99,google_trends
2021-10-24,4,Agargaon & Kafrul,13.88,google_trends
2021-10-24,5,Farmgate & Karwan Bazar,27.92,google_trends
2021-10-24,6,Diabari & Ashkona,7.99,google_trends
2021-10-24,7,Uttarkhan & Faidabad,4.35,google_trends
2021-10-24,8,Dakshinkhan & Dumni,12.79,google_trends
2021-10-24,9,Vatara & Kuril,21.36,google_trends
2021-10-24,10,Badda & Aftabnagar,16.64,google_trends
2021-10-24,11,Ramna & Motijheel,23.13,google_trends
2021-10-24,12,Khilgaon & Mugda,22.06,google_trends
2021-10-24,13,Dhanmondi & Azimpur,23.59,google_trends
2021-10-24,14,Wari & Jatrabari,28.59,google_trends
2021-10-24,15,Bashundhara R/A (NSU),32.94,google_trends
2021-10-31,1,Uttara,21.22,google_trends
2021-10-31,2,Mirpur,26.34,google_trends
2021-10-31,3,Gulshan & Banani,20.94,google_trends
2021-10-31,4,Agargaon & Kafrul,19.08,google_trends
2021-10-31,5,Farmgate & Karwan Bazar,27.73,google_trends
2021-10-31,6,Diabari & Ashkona,11.05,google_trends
2021-10-31,7,Uttarkhan & Faidabad,8.38,google_trends
2021-10-31,8,Dakshinkhan & Dumni,12.78,google_trends
2021-10-31,9,Vatara & Kuril,18.01,google_trends
2021-10-31,10,Badda & Aftabnagar,16.83,google_trends
2021-10-31,11,Ramna & Motijheel,27.75,google_trends
2021-10-31,12,Khilgaon & Mugda,26.2,google_trends
2021-10-31,13,Dhanmondi & Azimpur,20.62,google_trends
2021-10-31,14,Wari & Jatrabari,24.53,google_trends
2021-10-31,15,Bashundhara R/A (NSU),35.56,google_trends
2021-11-07,1,Uttara,22.09,google_trends
2021-11-07,2,Mirpur,27.83,google_trends
2021-11-07,3,Gulshan & Banani,20.94,google_trends
2021-11-07,4,Agargaon & Kafrul,16.62,google_trends
2021-11-07,5,Farmgate & Karwan Bazar,26.83,google_trends
2021-11-07,6,Diabari & Ashkona,12.77,google_trends
2021-11-07,7,Uttarkhan & Faidabad,10.52,google_trends
2021-11-07,8,Dakshinkhan & Dumni,8.99,google_trends
2021-11-07,9,Vatara & Kuril,17.8,google_trends
2021-11-07,10,Badda & Aftabnagar,20.27,google_trends
2021-11-07,11,Ramna & Motijheel,27.55,google_trends
2021-11-07,12,Khilgaon & Mugda,21.61,google_trends
2021-11-07,13,Dhanmondi & Azimpur,26.87,google_trends
2021-11-07,14,Wari & Jatrabari,24.53,google_trends
2021-11-07,15,Bashundhara R/A (NSU),30.41,google_trends
2021-11-14,1,Uttara,22.37,google_trends
2021-11-14,2,Mirpur,25.72,google_trends
2021-11-14,3,Gulshan & Banani,23.78,google_trends
2021-11-14,4,Agargaon & Kafrul,19.86,google_trends
2021-11-14,5,Farmgate & Karwan Bazar,26.66,google_trends
2021-11-14,6,Diabari & Ashkona,9.23,google_trends
2021-11-14,7,Uttarkhan & Faidabad,11.73,google_trends
2021-11-14,8,Dakshinkhan & Dumni,8.72,google_trends
2021-11-14,9,Vatara & Kuril,19.06,google_trends
2021-11-14,10,Badda & Aftabnagar,16.87,google_trends
2021-11-14,11,Ramna & Motijheel,28.71,google_trends
2021-11-14,12,Khilgaon & Mugda,13.17,google_trends
2021-11-14,13,Dhanmondi & Azimpur,23.79,google_trends
2021-11-14,14,Wari & Jatrabari,24.42,google_trends
2021-11-14,15,Bashundhara R/A (NSU),29.09,google_trends
2021-11-21,1,Uttara,19.69,google_trends
2021-11-21,2,Mirpur,24.71,google_trends
2021-11-21,3,Gulshan & Banani,22.2,google_trends
2021-11-21,4,Agargaon & Kafrul,15.45,google_trends
2021-11-21,5,Farmgate & Karwan Bazar,26.74,google_trends
2021-11-21,6,Diabari & Ashkona,14.35,google_trends
2021-11-21,7,Uttarkhan & Faidabad,9.79,google_trends
2021-11-21,8,Dakshinkhan & Dumni,9.89,google_trends
2021-11-21,9,Vatara & Kuril,19.79,google_trends
2021-11-21,10,Badda & Aftabnagar,20.31,google_trends
2021-11-21,11,Ramna & Motijheel,27.2,google_trends
2021-11-21,12,Khilgaon & Mugda,25.4,google_trends
2021-11-21,13,Dhanmondi & Azimpur,25.38,google_trends
2021-11-21,14,Wari & Jatrabari,20.48,google_trends
2021-11-21,15,Bashundhara R/A (NSU),33.03,google_trends
2021-11-28,1,Uttara,16.61,google_trends
2021-11-28,2,Mirpur,23.9,google_trends
2021-11-28,3,Gulshan & Banani,18.23,google_trends
2021-11-28,4,Agargaon & Kafrul,18.39,google_trends
2021-11-28,5,Farmgate & Karwan Bazar,23.06,google_trends
2021-11-28,6,Diabari & Ashkona,10.51,google_trends
2021-11-28,7,Uttarkhan & Faidabad,10.87,google_trends
2021-11-28,8,Dakshinkhan & Dumni,9.9,google_trends
2021-11-28,9,Vatara & Kuril,21.53,google_trends
2021-11-28,10,Badda & Aftabnagar,14.32,google_trends
2021-11-28,11,Ramna & Motijheel,29.75,google_trends
2021-11-28,12,Khilgaon & Mugda,15.97,google_trends
2021-11-28,13,Dhanmondi & Azimpur,21.48,google_trends
2021-11-28,14,Wari & Jatrabari,25.05,google_trends
2021-11-28,15,Bashundhara R/A (NSU),24.82,google_trends
2021-12-05,1,Uttara,12.96,google_trends
2021-12-05,2,Mirpur,13.38,google_trends
2021-12-05,3,Gulshan & Banani,17.92,google_trends
2021-12-05,4,Agargaon & Kafrul,8.31,google_trends
2021-12-05,5,Farmgate & Karwan Bazar,17.97,google_trends
2021-12-05,6,Diabari & Ashkona,9.58,google_trends
2021-12-05,7,Uttarkhan & Faidabad,3.85,google_trends
2021-12-05,8,Dakshinkhan & Dumni,4.08,google_trends
2021-12-05,9,Vatara & Kuril,15.31,google_trends
2021-12-05,10,Badda & Aftabnagar,10.57,google_trends
2021-12-05,11,Ramna & Motijheel,20.18,google_trends
2021-12-05,12,Khilgaon & Mugda,19.76,google_trends
2021-12-05,13,Dhanmondi & Azimpur,16.6,google_trends
2021-12-05,14,Wari & Jatrabari,20.74,google_trends
2021-12-05,15,Bashundhara R/A (NSU),25.28,google_trends
2021-12-12,1,Uttara,13.59,google_trends
2021-12-12,2,Mirpur,19.74,google_trends
2021-12-12,3,Gulshan & Banani,13.25,google_trends
2021-12-12,4,Agargaon & Kafrul,12.3,google_trends
2021-12-12,5,Farmgate & Karwan Bazar,18.07,google_trends
2021-12-12,6,Diabari & Ashkona,3.77,google_trends
2021-12-12,7,Uttarkhan & Faidabad,8.6,google_trends
2021-12-12,8,Dakshinkhan & Dumni,7.43,google_trends
2021-12-12,9,Vatara & Kuril,16.16,google_trends
2021-12-12,10,Badda & Aftabnagar,13.7,google_trends
2021-12-12,11,Ramna & Motijheel,25.9,google_trends
2021-12-12,12,Khilgaon & Mugda,14.09,google_trends
2021-12-12,13,Dhanmondi & Azimpur,16.07,google_trends
2021-12-12,14,Wari & Jatrabari,23.47,google_trends
2021-12-12,15,Bashundhara R/A (NSU),22.07,google_trends
2021-12-19,1,Uttara,13.92,google_trends
2021-12-19,2,Mirpur,16.47,google_trends
2021-12-19,3,Gulshan & Banani,13.01,google_trends
2021-12-19,4,Agargaon & Kafrul,13.77,google_trends
2021-12-19,5,Farmgate & Karwan Bazar,23.45,google_trends
2021-12-19,6,Diabari & Ashkona,7.58,google_trends
2021-12-19,7,Uttarkhan & Faidabad,9.99,google_trends
2021-12-19,8,Dakshinkhan & Dumni,8.39,google_trends
2021-12-19,9,Vatara & Kuril,12.13,google_trends
2021-12-19,10,Badda & Aftabnagar,12.75,google_trends
2021-12-19,11,Ramna & Motijheel,19.74,google_trends
2021-12-19,12,Khilgaon & Mugda,18.46,google_trends
2021-12-19,13,Dhanmondi & Azimpur,17.84,google_trends
2021-12-19,14,Wari & Jatrabari,20.58,google_trends
2021-12-19,15,Bashundhara R/A (NSU),30.98,google_trends
2021-12-26,1,Uttara,11.84,google_trends
2021-12-26,2,Mirpur,15.98,google_trends
2021-12-26,3,Gulshan & Banani,12.35,google_trends
2021-12-26,4,Agargaon & Kafrul,11.2,google_trends
2021-12-26,5,Farmgate & Karwan Bazar,21.15,google_trends
2021-12-26,6,Diabari & Ashkona,5.23,google_trends
2021-12-26,7,Uttarkhan & Faidabad,8.06,google_trends
2021-12-26,8,Dakshinkhan & Dumni,6.75,google_trends
2021-12-26,9,Vatara & Kuril,12.96,google_trends
2021-12-26,10,Badda & Aftabnagar,14.41,google_trends
2021-12-26,11,Ramna & Motijheel,21.43,google_trends
2021-12-26,12,Khilgaon & Mugda,13.48,google_trends
2021-12-26,13,Dhanmondi & Azimpur,21.16,google_trends
2021-12-26,14,Wari & Jatrabari,18.34,google_trends
2021-12-26,15,Bashundhara R/A (NSU),19.4,google_trends
2022-01-02,1,Uttara,15.5,google_trends
2022-01-02,2,Mirpur,22.07,google_trends
2022-01-02,3,Gulshan & Banani,24.03,google_trends
2022-01-02,4,Agargaon & Kafrul,15.45,google_trends
2022-01-02,5,Farmgate & Karwan Bazar,26.72,google_trends
2022-01-02,6,Diabari & Ashkona,11.75,google_trends
2022-01-02,7,Uttarkhan & Faidabad,9.3,google_trends
2022-01-02,8,Dakshinkhan & Dumni,6.27,google_trends
2022-01-02,9,Vatara & Kuril,16.65,google_trends
2022-01-02,10,Badda & Aftabnagar,13.85,google_trends
2022-01-02,11,Ramna & Motijheel,30.32,google_trends
2022-01-02,12,Khilgaon & Mugda,19.59,google_trends
2022-01-02,13,Dhanmondi & Azimpur,23.43,google_trends
2022-01-02,14,Wari & Jatrabari,26.28,google_trends
2022-01-02,15,Bashundhara R/A (NSU),31.81,google_trends
2022-01-09,1,Uttara,28.15,google_trends
2022-01-09,2,Mirpur,32.61,google_trends
2022-01-09,3,Gulshan & Banani,32.99,google_trends
2022-01-09,4,Agargaon & Kafrul,25.51,google_trends
2022-01-09,5,Farmgate & Karwan Bazar,40.88,google_trends
2022-01-09,6,Diabari & Ashkona,15.08,google_trends
2022-01-09,7,Uttarkhan & Faidabad,13.12,google_trends
2022-01-09,8,Dakshinkhan & Dumni,17.55,google_trends
2022-01-09,9,Vatara & Kuril,24.68,google_trends
2022-01-09,10,Badda & Aftabnagar,25.17,google_trends
2022-01-09,11,Ramna & Motijheel,41.41,google_trends
2022-01-09,12,Khilgaon & Mugda,32.89,google_trends
2022-01-09,13,Dhanmondi & Azimpur,36.64,google_trends
2022-01-09,14,Wari & Jatrabari,41.98,google_trends
2022-01-09,15,Bashundhara R/A (NSU),46.55,google_trends
2022-01-16,1,Uttara,25.8,google_trends
2022-01-16,2,Mirpur,26.9,google_trends
2022-01-16,3,Gulshan & Banani,21.57,google_trends
2022-01-16,4,Agargaon & Kafrul,18.81,google_trends
2022-01-16,5,Farmgate & Karwan Bazar,33.93,google_trends
2022-01-16,6,Diabari & Ashkona,11.98,google_trends
2022-01-16,7,Uttarkhan & Faidabad,11.48,google_trends
2022-01-16,8,Dakshinkhan & Dumni,9.89,google_trends
2022-01-16,9,Vatara & Kuril,21.29,google_trends
2022-01-16,10,Badda & Aftabnagar,21.15,google_trends
2022-01-16,11,Ramna & Motijheel,30.84,google_trends
2022-01-16,12,Khilgaon & Mugda,24.42,google_trends
2022-01-16,13,Dhanmondi & Azimpur,24.17,google_trends
2022-01-16,14,Wari & Jatrabari,34.55,google_trends
2022-01-16,15,Bashundhara R/A (NSU),33.41,google_trends
2022-01-23,1,Uttara,16.99,google_trends
2022-01-23,2,Mirpur,23.41,google_trends
2022-01-23,3,Gulshan & Banani,20.52,google_trends
2022-01-23,4,Agargaon & Kafrul,18.76,google_trends
2022-01-23,5,Farmgate & Karwan Bazar,28.79,google_trends
2022-01-23,6,Diabari & Ashkona,10.14,google_trends
2022-01-23,7,Uttarkhan & Faidabad,7.38,google_trends
2022-01-23,8,Dakshinkhan & Dumni,8.71,google_trends
2022-01-23,9,Vatara & Kuril,20.29,google_trends
2022-01-23,10,Badda & Aftabnagar,19.77,google_trends
2022-01-23,11,Ramna & Motijheel,31.12,google_trends
2022-01-23,12,Khilgaon & Mugda,21.01,google_trends
2022-01-23,13,Dhanmondi & Azimpur,29.22,google_trends
2022-01-23,14,Wari & Jatrabari,27.53,google_trends
2022-01-23,15,Bashundhara R/A (NSU),33.5,google_trends
2022-01-30,1,Uttara,18.16,google_trends
2022-01-30,2,Mirpur,24.3,google_trends
2022-01-30,3,Gulshan & Banani,23.01,google_trends
2022-01-30,4,Agargaon & Kafrul,19.28,google_trends
2022-01-30,5,Farmgate & Karwan Bazar,23.53,google_trends
2022-01-30,6,Diabari & Ashkona,7.97,google_trends
2022-01-30,7,Uttarkhan & Faidabad,8.92,google_trends
2022-01-30,8,Dakshinkhan & Dumni,10.08,google_trends
2022-01-30,9,Vatara & Kuril,16.68,google_trends
2022-01-30,10,Badda & Aftabnagar,15.76,google_trends
2022-01-30,11,Ramna & Motijheel,30.83,google_trends
2022-01-30,12,Khilgaon & Mugda,18.83,google_trends
2022-01-30,13,Dhanmondi & Azimpur,20.15,google_trends
2022-01-30,14,Wari & Jatrabari,24.81,google_trends
2022-01-30,15,Bashundhara R/A (NSU),31.68,google_trends
2022-02-06,1,Uttara,16.65,google_trends
2022-02-06,2,Mirpur,22.54,google_trends
2022-02-06,3,Gulshan & Banani,17.01,google_trends
2022-02-06,4,Agargaon & Kafrul,13.24,google_trends
2022-02-06,5,Farmgate & Karwan Bazar,22.6,google_trends
2022-02-06,6,Diabari & Ashkona,10.02,google_trends
2022-02-06,7,Uttarkhan & Faidabad,6.88,google_trends
2022-02-06,8,Dakshinkhan & Dumni,8.05,google_trends
2022-02-06,9,Vatara & Kuril,11.49,google_trends
2022-02-06,10,Badda & Aftabnagar,9.65,google_trends
2022-02-06,11,Ramna & Motijheel,23.36,google_trends
2022-02-06,12,Khilgaon & Mugda,21.53,google_trends
2022-02-06,13,Dhanmondi & Azimpur,17.88,google_trends
2022-02-06,14,Wari & Jatrabari,21.5,google_trends
2022-02-06,15,Bashundhara R/A (NSU),28.77,google_trends
2022-02-13,1,Uttara,19.74,google_trends
2022-02-13,2,Mirpur,18.51,google_trends
2022-02-13,3,Gulshan & Banani,16.34,google_trends
2022-02-13,4,Agargaon & Kafrul,13.47,google_trends
2022-02-13,5,Farmgate & Karwan Bazar,26.39,google_trends
2022-02-13,6,Diabari & Ashkona,9.64,google_trends
2022-02-13,7,Uttarkhan & Faidabad,11.12,google_trends
2022-02-13,8,Dakshinkhan & Dumni,12.49,google_trends
2022-02-13,9,Vatara & Kuril,13.64,google_trends
2022-02-13,10,Badda & Aftabnagar,15.11,google_trends
2022-02-13,11,Ramna & Motijheel,20.58,google_trends
2022-02-13,12,Khilgaon & Mugda,18.64,google_trends
2022-02-13,13,Dhanmondi & Azimpur,19.25,google_trends
2022-02-13,14,Wari & Jatrabari,24.74,google_trends
2022-02-13,15,Bashundhara R/A (NSU),28.46,google_trends
2022-02-20,1,Uttara,28.62,google_trends
2022-02-20,2,Mirpur,36.18,google_trends
2022-02-20,3,Gulshan & Banani,31.12,google_trends
2022-02-20,4,Agargaon & Kafrul,23.88,google_trends
2022-02-20,5,Farmgate & Karwan Bazar,33.74,google_trends
2022-02-20,6,Diabari & Ashkona,14.71,google_trends
2022-02-20,7,Uttarkhan & Faidabad,14.76,google_trends
2022-02-20,8,Dakshinkhan & Dumni,15.14,google_trends
2022-02-20,9,Vatara & Kuril,23.27,google_trends
2022-02-20,10,Badda & Aftabnagar,26.6,google_trends
2022-02-20,11,Ramna & Motijheel,39.76,google_trends
2022-02-20,12,Khilgaon & Mugda,33.91,google_trends
2022-02-20,13,Dhanmondi & Azimpur,39.56,google_trends
2022-02-20,14,Wari & Jatrabari,38.38,google_trends
2022-02-20,15,Bashundhara R/A (NSU),51.92,google_trends
2022-02-27,1,Uttara,14.47,google_trends
2022-02-27,2,Mirpur,20.1,google_trends
2022-02-27,3,Gulshan & Banani,16.32,google_trends
2022-02-27,4,Agargaon & Kafrul,16.84,google_trends
2022-02-27,5,Farmgate & Karwan Bazar,25.22,google_trends
2022-02-27,6,Diabari & Ashkona,9.33,google_trends
2022-02-27,7,Uttarkhan & Faidabad,1.59,google_trends
2022-02-27,8,Dakshinkhan & Dumni,9.82,google_trends
2022-02-27,9,Vatara & Kuril,13.95,google_trends
2022-02-27,10,Badda & Aftabnagar,12.57,google_trends
2022-02-27,11,Ramna & Motijheel,21.19,google_trends
2022-02-27,12,Khilgaon & Mugda,17.48,google_trends
2022-02-27,13,Dhanmondi & Azimpur,22.21,google_trends
2022-02-27,14,Wari & Jatrabari,21.13,google_trends
2022-02-27,15,Bashundhara R/A (NSU),26.65,google_trends
2022-03-06,1,Uttara,18.32,google_trends
2022-03-06,2,Mirpur,14.98,google_trends
2022-03-06,3,Gulshan & Banani,12.2,google_trends
2022-03-06,4,Agargaon & Kafrul,9.88,google_trends
2022-03-06,5,Farmgate & Karwan Bazar,14.45,google_trends
2022-03-06,6,Diabari & Ashkona,7.44,google_trends
2022-03-06,7,Uttarkhan & Faidabad,5.17,google_trends
2022-03-06,8,Dakshinkhan & Dumni,7.22,google_trends
2022-03-06,9,Vatara & Kuril,11.1,google_trends
2022-03-06,10,Badda & Aftabnagar,11.37,google_trends
2022-03-06,11,Ramna & Motijheel,17.84,google_trends
2022-03-06,12,Khilgaon & Mugda,12.71,google_trends
2022-03-06,13,Dhanmondi & Azimpur,16.74,google_trends
2022-03-06,14,Wari & Jatrabari,18.27,google_trends
2022-03-06,15,Bashundhara R/A (NSU),20.0,google_trends
2022-03-13,1,Uttara,11.7,google_trends
2022-03-13,2,Mirpur,16.42,google_trends
2022-03-13,3,Gulshan & Banani,17.81,google_trends
2022-03-13,4,Agargaon & Kafrul,14.66,google_trends
2022-03-13,5,Farmgate & Karwan Bazar,15.32,google_trends
2022-03-13,6,Diabari & Ashkona,5.14,google_trends
2022-03-13,7,Uttarkhan & Faidabad,8.65,google_trends
2022-03-13,8,Dakshinkhan & Dumni,8.28,google_trends
2022-03-13,9,Vatara & Kuril,13.93,google_trends
2022-03-13,10,Badda & Aftabnagar,7.69,google_trends
2022-03-13,11,Ramna & Motijheel,21.31,google_trends
2022-03-13,12,Khilgaon & Mugda,16.0,google_trends
2022-03-13,13,Dhanmondi & Azimpur,13.74,google_trends
2022-03-13,14,Wari & Jatrabari,20.95,google_trends
2022-03-13,15,Bashundhara R/A (NSU),14.93,google_trends
2022-03-20,1,Uttara,14.13,google_trends
2022-03-20,2,Mirpur,12.88,google_trends
2022-03-20,3,Gulshan & Banani,9.39,google_trends
2022-03-20,4,Agargaon & Kafrul,12.23,google_trends
2022-03-20,5,Farmgate & Karwan Bazar,16.36,google_trends
2022-03-20,6,Diabari & Ashkona,10.25,google_trends
2022-03-20,7,Uttarkhan & Faidabad,4.62,google_trends
2022-03-20,8,Dakshinkhan & Dumni,6.1,google_trends
2022-03-20,9,Vatara & Kuril,14.19,google_trends
2022-03-20,10,Badda & Aftabnagar,14.44,google_trends
2022-03-20,11,Ramna & Motijheel,17.71,google_trends
2022-03-20,12,Khilgaon & Mugda,12.79,google_trends
2022-03-20,13,Dhanmondi & Azimpur,13.05,google_trends
2022-03-20,14,Wari & Jatrabari,19.74,google_trends
2022-03-20,15,Bashundhara R/A (NSU),19.72,google_trends
2022-03-27,1,Uttara,6.08,google_trends
2022-03-27,2,Mirpur,12.9,google_trends
2022-03-27,3,Gulshan & Banani,14.34,google_trends
2022-03-27,4,Agargaon & Kafrul,12.72,google_trends
2022-03-27,5,Farmgate & Karwan Bazar,16.58,google_trends
2022-03-27,6,Diabari & Ashkona,8.48,google_trends
2022-03-27,7,Uttarkhan & Faidabad,6.33,google_trends
2022-03-27,8,Dakshinkhan & Dumni,4.1,google_trends
2022-03-27,9,Vatara & Kuril,10.78,google_trends
2022-03-27,10,Badda & Aftabnagar,11.34,google_trends
2022-03-27,11,Ramna & Motijheel,17.49,google_trends
2022-03-27,12,Khilgaon & Mugda,19.71,google_trends
2022-03-27,13,Dhanmondi & Azimpur,14.7,google_trends
2022-03-27,14,Wari & Jatrabari,16.37,google_trends
2022-03-27,15,Bashundhara R/A (NSU),22.57,google_trends
2022-04-03,1,Uttara,10.48,google_trends
2022-04-03,2,Mirpur,14.16,google_trends
2022-04-03,3,Gulshan & Banani,9.03,google_trends
2022-04-03,4,Agargaon & Kafrul,7.7,google_trends
2022-04-03,5,Farmgate & Karwan Bazar,12.13,google_trends
2022-04-03,6,Diabari & Ashkona,4.6,google_trends
2022-04-03,7,Uttarkhan & Faidabad,1.17,google_trends
2022-04-03,8,Dakshinkhan & Dumni,7.02,google_trends
2022-04-03,9,Vatara & Kuril,9.75,google_trends
2022-04-03,10,Badda & Aftabnagar,6.42,google_trends
2022-04-03,11,Ramna & Motijheel,12.74,google_trends
2022-04-03,12,Khilgaon & Mugda,12.33,google_trends
2022-04-03,13,Dhanmondi & Azimpur,11.75,google_trends
2022-04-03,14,Wari & Jatrabari,14.14,google_trends
2022-04-03,15,Bashundhara R/A (NSU),15.61,google_trends
2022-04-10,1,Uttara,7.63,google_trends
2022-04-10,2,Mirpur,9.14,google_trends
2022-04-10,3,Gulshan & Banani,4.74,google_trends
2022-04-10,4,Agargaon & Kafrul,5.72,google_trends
2022-04-10,5,Farmgate & Karwan Bazar,14.5,google_trends
2022-04-10,6,Diabari & Ashkona,0.74,google_trends
2022-04-10,7,Uttarkhan & Faidabad,6.89,google_trends
2022-04-10,8,Dakshinkhan & Dumni,3.02,google_trends
2022-04-10,9,Vatara & Kuril,7.84,google_trends
2022-04-10,10,Badda & Aftabnagar,5.96,google_trends
2022-04-10,11,Ramna & Motijheel,12.82,google_trends
2022-04-10,12,Khilgaon & Mugda,10.92,google_trends
2022-04-10,13,Dhanmondi & Azimpur,11.45,google_trends
2022-04-10,14,Wari & Jatrabari,8.09,google_trends
2022-04-10,15,Bashundhara R/A (NSU),12.4,google_trends
2022-04-17,1,Uttara,9.29,google_trends
2022-04-17,2,Mirpur,13.35,google_trends
2022-04-17,3,Gulshan & Banani,11.23,google_trends
2022-04-17,4,Agargaon & Kafrul,6.43,google_trends
2022-04-17,5,Farmgate & Karwan Bazar,9.54,google_trends
2022-04-17,6,Diabari & Ashkona,4.52,google_trends
2022-04-17,7,Uttarkhan & Faidabad,4.28,google_trends
2022-04-17,8,Dakshinkhan & Dumni,4.1,google_trends
2022-04-17,9,Vatara & Kuril,6.43,google_trends
2022-04-17,10,Badda & Aftabnagar,7.45,google_trends
2022-04-17,11,Ramna & Motijheel,15.32,google_trends
2022-04-17,12,Khilgaon & Mugda,8.69,google_trends
2022-04-17,13,Dhanmondi & Azimpur,12.4,google_trends
2022-04-17,14,Wari & Jatrabari,9.02,google_trends
2022-04-17,15,Bashundhara R/A (NSU),17.81,google_trends
2022-04-24,1,Uttara,5.4,google_trends
2022-04-24,2,Mirpur,12.01,google_trends
2022-04-24,3,Gulshan & Banani,5.31,google_trends
2022-04-24,4,Agargaon & Kafrul,8.06,google_trends
2022-04-24,5,Farmgate & Karwan Bazar,11.26,google_trends
2022-04-24,6,Diabari & Ashkona,5.11,google_trends
2022-04-24,7,Uttarkhan & Faidabad,0.0,google_trends
2022-04-24,8,Dakshinkhan & Dumni,2.17,google_trends
2022-04-24,9,Vatara & Kuril,8.59,google_trends
2022-04-24,10,Badda & Aftabnagar,4.77,google_trends
2022-04-24,11,Ramna & Motijheel,5.57,google_trends
2022-04-24,12,Khilgaon & Mugda,4.7,google_trends
2022-04-24,13,Dhanmondi & Azimpur,8.31,google_trends
2022-04-24,14,Wari & Jatrabari,8.55,google_trends
2022-04-24,15,Bashundhara R/A (NSU),13.27,google_trends
2022-05-01,1,Uttara,6.25,google_trends
2022-05-01,2,Mirpur,7.56,google_trends
2022-05-01,3,Gulshan & Banani,7.62,google_trends
2022-05-01,4,Agargaon & Kafrul,3.05,google_trends
2022-05-01,5,Farmgate & Karwan Bazar,7.83,google_trends
2022-05-01,6,Diabari & Ashkona,0.0,google_trends
2022-05-01,7,Uttarkhan & Faidabad,2.91,google_trends
2022-05-01,8,Dakshinkhan & Dumni,0.73,google_trends
2022-05-01,9,Vatara & Kuril,4.85,google_trends
2022-05-01,10,Badda & Aftabnagar,4.48,google_trends
2022-05-01,11,Ramna & Motijheel,7.66,google_trends
2022-05-01,12,Khilgaon & Mugda,3.24,google_trends
2022-05-01,13,Dhanmondi & Azimpur,10.78,google_trends
2022-05-01,14,Wari & Jatrabari,4.86,google_trends
2022-05-01,15,Bashundhara R/A (NSU),12.69,google_trends
2022-05-08,1,Uttara,8.75,google_trends
2022-05-08,2,Mirpur,11.29,google_trends
2022-05-08,3,Gulshan & Banani,11.1,google_trends
2022-05-08,4,Agargaon & Kafrul,5.87,google_trends
2022-05-08,5,Farmgate & Karwan Bazar,13.36,google_trends
2022-05-08,6,Diabari & Ashkona,6.45,google_trends
2022-05-08,7,Uttarkhan & Faidabad,6.7,google_trends
2022-05-08,8,Dakshinkhan & Dumni,2.57,google_trends
2022-05-08,9,Vatara & Kuril,10.32,google_trends
2022-05-08,10,Badda & Aftabnagar,5.95,google_trends
2022-05-08,11,Ramna & Motijheel,11.14,google_trends
2022-05-08,12,Khilgaon & Mugda,13.22,google_trends
2022-05-08,13,Dhanmondi & Azimpur,9.99,google_trends
2022-05-08,14,Wari & Jatrabari,8.7,google_trends
2022-05-08,15,Bashundhara R/A (NSU),12.28,google_trends
2022-05-15,1,Uttara,3.83,google_trends
2022-05-15,2,Mirpur,15.77,google_trends
2022-05-15,3,Gulshan & Banani,7.19,google_trends
2022-05-15,4,Agargaon & Kafrul,6.18,google_trends
2022-05-15,5,Farmgate & Karwan Bazar,8.06,google_trends
2022-05-15,6,Diabari & Ashkona,2.05,google_trends
2022-05-15,7,Uttarkhan & Faidabad,4.2,google_trends
2022-05-15,8,Dakshinkhan & Dumni,2.27,google_trends
2022-05-15,9,Vatara & Kuril,7.12,google_trends
2022-05-15,10,Badda & Aftabnagar,6.92,google_trends
2022-05-15,11,Ramna & Motijheel,9.95,google_trends
2022-05-15,12,Khilgaon & Mugda,10.69,google_trends
2022-05-15,13,Dhanmondi & Azimpur,7.28,google_trends
2022-05-15,14,Wari & Jatrabari,11.06,google_trends
2022-05-15,15,Bashundhara R/A (NSU),13.75,google_trends
2022-05-22,1,Uttara,10.14,google_trends
2022-05-22,2,Mirpur,10.48,google_trends
2022-05-22,3,Gulshan & Banani,9.04,google_trends
2022-05-22,4,Agargaon & Kafrul,5.52,google_trends
2022-05-22,5,Farmgate & Karwan Bazar,15.04,google_trends
2022-05-22,6,Diabari & Ashkona,6.23,google_trends
2022-05-22,7,Uttarkhan & Faidabad,6.24,google_trends
2022-05-22,8,Dakshinkhan & Dumni,1.04,google_trends
2022-05-22,9,Vatara & Kuril,11.09,google_trends
2022-05-22,10,Badda & Aftabnagar,6.54,google_trends
2022-05-22,11,Ramna & Motijheel,16.65,google_trends
2022-05-22,12,Khilgaon & Mugda,10.3,google_trends
2022-05-22,13,Dhanmondi & Azimpur,10.43,google_trends
2022-05-22,14,Wari & Jatrabari,10.67,google_trends
2022-05-22,15,Bashundhara R/A (NSU),12.16,google_trends
2022-05-29,1,Uttara,8.22,google_trends
2022-05-29,2,Mirpur,9.06,google_trends
2022-05-29,3,Gulshan & Banani,11.01,google_trends
2022-05-29,4,Agargaon & Kafrul,9.25,google_trends
2022-05-29,5,Farmgate & Karwan Bazar,14.93,google_trends
2022-05-29,6,Diabari & Ashkona,0.0,google_trends
2022-05-29,7,Uttarkhan & Faidabad,5.13,google_trends
2022-05-29,8,Dakshinkhan & Dumni,9.17,google_trends
2022-05-29,9,Vatara & Kuril,3.82,google_trends
2022-05-29,10,Badda & Aftabnagar,7.42,google_trends
