date,zone_id,zone_name,mobility_risk_score
2022-04-24,11,Ramna & Motijheel,34.15
2022-04-24,12,Khilgaon & Mugda,12.57
2022-04-24,13,Dhanmondi & Azimpur,25.69
2022-04-24,14,Wari & Jatrabari,23.23
2022-04-24,15,Bashundhara R/A (NSU),35.11
2022-04-25,1,Uttara,19.25
2022-04-25,2,Mirpur,16.31
2022-04-25,3,Gulshan & Banani,18.94
2022-04-25,4,Agargaon & Kafrul,7.78
2022-04-25,5,Farmgate & Karwan Bazar,24.92
2022-04-25,6,Diabari & Ashkona,14.84
2022-04-25,7,Uttarkhan & Faidabad,4.93
2022-04-25,8,Dakshinkhan & Dumni,4.58
2022-04-25,9,Vatara & Kuril,21.52
2022-04-25,10,Badda & Aftabnagar,10.8
2022-04-25,11,Ramna & Motijheel,15.68
2022-04-25,12,Khilgaon & Mugda,18.25
2022-04-25,13,Dhanmondi & Azimpur,19.12
2022-04-25,14,Wari & Jatrabari,25.46
2022-04-25,15,Bashundhara R/A (NSU),27.89
2022-04-26,1,Uttara,13.17
2022-04-26,2,Mirpur,12.49
2022-04-26,3,Gulshan & Banani,15.21
2022-04-26,4,Agargaon & Kafrul,6.42
2022-04-26,5,Farmgate & Karwan Bazar,27.74
2022-04-26,6,Diabari & Ashkona,8.18
2022-04-26,7,Uttarkhan & Faidabad,11.41
2022-04-26,8,Dakshinkhan & Dumni,8.36
2022-04-26,9,Vatara & Kuril,14.3
2022-04-26,10,Badda & Aftabnagar,15.17
2022-04-26,11,Ramna & Motijheel,22.9
2022-04-26,12,Khilgaon & Mugda,24.18
2022-04-26,13,Dhanmondi & Azimpur,22.18
2022-04-26,14,Wari & Jatrabari,14.19
2022-04-26,15,Bashundhara R/A (NSU),22.87
2022-04-27,1,Uttara,14.89
2022-04-27,2,Mirpur,15.16
2022-04-27,3,Gulshan & Banani,23.57
2022-04-27,4,Agargaon & Kafrul,10.14
2022-04-27,5,Farmgate & Karwan Bazar,20.85
2022-04-27,6,Diabari & Ashkona,6.23
2022-04-27,7,Uttarkhan & Faidabad,8.1
2022-04-27,8,Dakshinkhan & Dumni,5.16
2022-04-27,9,Vatara & Kuril,13.1
2022-04-27,10,Badda & Aftabnagar,20.53
2022-04-27,11,Ramna & Motijheel,21.65
2022-04-27,12,Khilgaon & Mugda,15.4
2022-04-27,13,Dhanmondi & Azimpur,20.62
2022-04-27,14,Wari & Jatrabari,21.14
2022-04-27,15,Bashundhara R/A (NSU),23.64
2022-04-28,1,Uttara,13.27
2022-04-28,2,Mirpur,18.16
2022-04-28,3,Gulshan & Banani,23.12
2022-04-28,4,Agargaon & Kafrul,14.64
2022-04-28,5,Farmgate & Karwan Bazar,18.04
2022-04-28,6,Diabari & Ashkona,15.08
2022-04-28,7,Uttarkhan & Faidabad,4.53
2022-04-28,8,Dakshinkhan & Dumni,6.07
2022-04-28,9,Vatara & Kuril,13.05
2022-04-28,10,Badda & Aftabnagar,11.96
2022-04-28,11,Ramna & Motijheel,6.31
2022-04-28,12,Khilgaon & Mugda,20.72
2022-04-28,13,Dhanmondi & Azimpur,18.43
2022-04-28,14,Wari & Jatrabari,27.41
2022-04-28,15,Bashundhara R/A (NSU),21.23
2022-04-29,1,Uttara,3.5
2022-04-29,2,Mirpur,4.25
2022-04-29,3,Gulshan & Banani,3.31
2022-04-29,4,Agargaon & Kafrul,5.99
2022-04-29,5,Farmgate & Karwan Bazar,1.5
2022-04-29,6,Diabari & Ashkona,0.0
2022-04-29,7,Uttarkhan & Faidabad,5.08
2022-04-29,8,Dakshinkhan & Dumni,0.47
2022-04-29,9,Vatara & Kuril,3.11
2022-04-29,10,Badda & Aftabnagar,3.17
2022-04-29,11,Ramna & Motijheel,5.87
2022-04-29,12,Khilgaon & Mugda,9.6
2022-04-29,13,Dhanmondi & Azimpur,1.13
2022-04-29,14,Wari & Jatrabari,9.96
2022-04-29,15,Bashundhara R/A (NSU),12.9
2022-04-30,1,Uttara,10.38
2022-04-30,2,Mirpur,10.99
2022-04-30,3,Gulshan & Banani,11.66
2022-04-30,4,Agargaon & Kafrul,13.44
2022-04-30,5,Farmgate & Karwan Bazar,7.92
2022-04-30,6,Diabari & Ashkona,6.22
2022-04-30,7,Uttarkhan & Faidabad,5.79
2022-04-30,8,Dakshinkhan & Dumni,3.81
2022-04-30,9,Vatara & Kuril,14.25
2022-04-30,10,Badda & Aftabnagar,8.26
2022-04-30,11,Ramna & Motijheel,19.21
2022-04-30,12,Khilgaon & Mugda,11.95
2022-04-30,13,Dhanmondi & Azimpur,7.3
2022-04-30,14,Wari & Jatrabari,15.83
2022-04-30,15,Bashundhara R/A (NSU),21.4
2022-05-01,1,Uttara,19.67
2022-05-01,2,Mirpur,16.93
2022-05-01,3,Gulshan & Banani,20.02
2022-05-01,4,Agargaon & Kafrul,11.79
2022-05-01,5,Farmgate & Karwan Bazar,29.83
2022-05-01,6,Diabari & Ashkona,10.62
2022-05-01,7,Uttarkhan & Faidabad,9.36
2022-05-01,8,Dakshinkhan & Dumni,16.11
2022-05-01,9,Vatara & Kuril,13.7
2022-05-01,10,Badda & Aftabnagar,15.15
2022-05-01,11,Ramna & Motijheel,29.57
2022-05-01,12,Khilgaon & Mugda,27.73
2022-05-01,13,Dhanmondi & Azimpur,23.15
2022-05-01,14,Wari & Jatrabari,29.1
2022-05-01,15,Bashundhara R/A (NSU),35.91
2022-05-02,1,Uttara,16.32
2022-05-02,2,Mirpur,21.78
2022-05-02,3,Gulshan & Banani,17.35
2022-05-02,4,Agargaon & Kafrul,7.12
2022-05-02,5,Farmgate & Karwan Bazar,28.1
2022-05-02,6,Diabari & Ashkona,13.05
2022-05-02,7,Uttarkhan & Faidabad,7.45
2022-05-02,8,Dakshinkhan & Dumni,10.97
2022-05-02,9,Vatara & Kuril,17.82
2022-05-02,10,Badda & Aftabnagar,6.45
2022-05-02,11,Ramna & Motijheel,31.27
2022-05-02,12,Khilgaon & Mugda,7.68
2022-05-02,13,Dhanmondi & Azimpur,19.16
2022-05-02,14,Wari & Jatrabari,26.86
2022-05-02,15,Bashundhara R/A (NSU),34.7
2022-05-03,1,Uttara,33.17
2022-05-03,2,Mirpur,28.64
2022-05-03,3,Gulshan & Banani,31.87
2022-05-03,4,Agargaon & Kafrul,27.35
2022-05-03,5,Farmgate & Karwan Bazar,43.02
2022-05-03,6,Diabari & Ashkona,16.39
2022-05-03,7,Uttarkhan & Faidabad,11.41
2022-05-03,8,Dakshinkhan & Dumni,16.92
2022-05-03,9,Vatara & Kuril,25.22
2022-05-03,10,Badda & Aftabnagar,27.09
2022-05-03,11,Ramna & Motijheel,39.93
2022-05-03,12,Khilgaon & Mugda,27.7
2022-05-03,13,Dhanmondi & Azimpur,38.67
2022-05-03,14,Wari & Jatrabari,43.1
2022-05-03,15,Bashundhara R/A (NSU),47.25
2022-05-04,1,Uttara,21.87
2022-05-04,2,Mirpur,34.19
2022-05-04,3,Gulshan & Banani,23.51
2022-05-04,4,Agargaon & Kafrul,18.25
2022-05-04,5,Farmgate & Karwan Bazar,33.91
2022-05-04,6,Diabari & Ashkona,12.21
2022-05-04,7,Uttarkhan & Faidabad,12.38
2022-05-04,8,Dakshinkhan & Dumni,13.54
2022-05-04,9,Vatara & Kuril,20.41
2022-05-04,10,Badda & Aftabnagar,19.35
2022-05-04,11,Ramna & Motijheel,40.46
2022-05-04,12,Khilgaon & Mugda,24.72
2022-05-04,13,Dhanmondi & Azimpur,33.36
2022-05-04,14,Wari & Jatrabari,22.71
2022-05-04,15,Bashundhara R/A (NSU),39.0
2022-05-05,1,Uttara,23.16
2022-05-05,2,Mirpur,29.67
2022-05-05,3,Gulshan & Banani,20.55
2022-05-05,4,Agargaon & Kafrul,13.08
2022-05-05,5,Farmgate & Karwan Bazar,40.71
2022-05-05,6,Diabari & Ashkona,10.44
2022-05-05,7,Uttarkhan & Faidabad,9.63
2022-05-05,8,Dakshinkhan & Dumni,7.71
2022-05-05,9,Vatara & Kuril,31.03
2022-05-05,10,Badda & Aftabnagar,15.61
2022-05-05,11,Ramna & Motijheel,31.01
2022-05-05,12,Khilgaon & Mugda,23.78
2022-05-05,13,Dhanmondi & Azimpur,27.74
2022-05-05,14,Wari & Jatrabari,23.69
2022-05-05,15,Bashundhara R/A (NSU),40.11
2022-05-06,1,Uttara,13.35
2022-05-06,2,Mirpur,11.77
2022-05-06,3,Gulshan & Banani,18.84
2022-05-06,4,Agargaon & Kafrul,13.11
2022-05-06,5,Farmgate & Karwan Bazar,17.96
2022-05-06,6,Diabari & Ashkona,7.16
2022-05-06,7,Uttarkhan & Faidabad,11.41
2022-05-06,8,Dakshinkhan & Dumni,8.32
2022-05-06,9,Vatara & Kuril,15.21
2022-05-06,10,Badda & Aftabnagar,15.92
2022-05-06,11,Ramna & Motijheel,14.01
2022-05-06,12,Khilgaon & Mugda,18.7
2022-05-06,13,Dhanmondi & Azimpur,12.66
2022-05-06,14,Wari & Jatrabari,25.69
2022-05-06,15,Bashundhara R/A (NSU),22.15
2022-05-07,1,Uttara,22.18
2022-05-07,2,Mirpur,19.67
2022-05-07,3,Gulshan & Banani,21.26
2022-05-07,4,Agargaon & Kafrul,17.26
2022-05-07,5,Farmgate & Karwan Bazar,28.95
2022-05-07,6,Diabari & Ashkona,6.7
2022-05-07,7,Uttarkhan & Faidabad,4.73
2022-05-07,8,Dakshinkhan & Dumni,11.11
2022-05-07,9,Vatara & Kuril,17.94
2022-05-07,10,Badda & Aftabnagar,11.48
2022-05-07,11,Ramna & Motijheel,17.88
2022-05-07,12,Khilgaon & Mugda,21.05
2022-05-07,13,Dhanmondi & Azimpur,22.84
2022-05-07,14,Wari & Jatrabari,14.89
2022-05-07,15,Bashundhara R/A (NSU),29.54
2022-05-08,1,Uttara,17.12
2022-05-08,2,Mirpur,16.84
2022-05-08,3,Gulshan & Banani,14.08
2022-05-08,4,Agargaon & Kafrul,13.48
2022-05-08,5,Farmgate & Karwan Bazar,22.54
2022-05-08,6,Diabari & Ashkona,8.97
2022-05-08,7,Uttarkhan & Faidabad,11.42
2022-05-08,8,Dakshinkhan & Dumni,5.96
2022-05-08,9,Vatara & Kuril,19.15
2022-05-08,10,Badda & Aftabnagar,13.48
2022-05-08,11,Ramna & Motijheel,15.97
2022-05-08,12,Khilgaon & Mugda,20.73
2022-05-08,13,Dhanmondi & Azimpur,15.14
2022-05-08,14,Wari & Jatrabari,24.45
2022-05-08,15,Bashundhara R/A (NSU),31.77
2022-05-09,1,Uttara,21.44
2022-05-09,2,Mirpur,23.38
2022-05-09,3,Gulshan & Banani,23.23
2022-05-09,4,Agargaon & Kafrul,13.48
2022-05-09,5,Farmgate & Karwan Bazar,21.34
2022-05-09,6,Diabari & Ashkona,8.19
2022-05-09,7,Uttarkhan & Faidabad,7.95
2022-05-09,8,Dakshinkhan & Dumni,11.19
2022-05-09,9,Vatara & Kuril,11.48
2022-05-09,10,Badda & Aftabnagar,21.04
2022-05-09,11,Ramna & Motijheel,31.61
2022-05-09,12,Khilgaon & Mugda,23.25
2022-05-09,13,Dhanmondi & Azimpur,17.98
2022-05-09,14,Wari & Jatrabari,22.2
2022-05-09,15,Bashundhara R/A (NSU),29.58
2022-05-10,1,Uttara,15.07
2022-05-10,2,Mirpur,30.98
2022-05-10,3,Gulshan & Banani,18.98
2022-05-10,4,Agargaon & Kafrul,16.59
2022-05-10,5,Farmgate & Karwan Bazar,31.32
2022-05-10,6,Diabari & Ashkona,7.18
2022-05-10,7,Uttarkhan & Faidabad,10.1
2022-05-10,8,Dakshinkhan & Dumni,11.74
2022-05-10,9,Vatara & Kuril,24.84
2022-05-10,10,Badda & Aftabnagar,13.15
2022-05-10,11,Ramna & Motijheel,21.29
2022-05-10,12,Khilgaon & Mugda,19.11
2022-05-10,13,Dhanmondi & Azimpur,19.91
2022-05-10,14,Wari & Jatrabari,21.96
2022-05-10,15,Bashundhara R/A (NSU),34.82
2022-05-11,1,Uttara,20.27
2022-05-11,2,Mirpur,15.35
2022-05-11,3,Gulshan & Banani,21.96
2022-05-11,4,Agargaon & Kafrul,15.06
2022-05-11,5,Farmgate & Karwan Bazar,29.02
2022-05-11,6,Diabari & Ashkona,13.55
2022-05-11,7,Uttarkhan & Faidabad,11.0
2022-05-11,8,Dakshinkhan & Dumni,14.15
2022-05-11,9,Vatara & Kuril,9.06
2022-05-11,10,Badda & Aftabnagar,11.89
2022-05-11,11,Ramna & Motijheel,29.76
2022-05-11,12,Khilgaon & Mugda,16.82
2022-05-11,13,Dhanmondi & Azimpur,22.57
2022-05-11,14,Wari & Jatrabari,28.09
2022-05-11,15,Bashundhara R/A (NSU),32.39
2022-05-12,1,Uttara,20.15
2022-05-12,2,Mirpur,21.49
2022-05-12,3,Gulshan & Banani,22.04
2022-05-12,4,Agargaon & Kafrul,9.7
2022-05-12,5,Farmgate & Karwan Bazar,25.55
2022-05-12,6,Diabari & Ashkona,7.93
2022-05-12,7,Uttarkhan & Faidabad,6.29
2022-05-12,8,Dakshinkhan & Dumni,7.34
2022-05-12,9,Vatara & Kuril,13.04
2022-05-12,10,Badda & Aftabnagar,16.14
2022-05-12,11,Ramna & Motijheel,23.44
2022-05-12,12,Khilgaon & Mugda,21.44
2022-05-12,13,Dhanmondi & Azimpur,25.71
2022-05-12,14,Wari & Jatrabari,24.17
2022-05-12,15,Bashundhara R/A (NSU),31.64
2022-05-13,1,Uttara,17.13
2022-05-13,2,Mirpur,20.01
2022-05-13,3,Gulshan & Banani,17.99
2022-05-13,4,Agargaon & Kafrul,11.75
2022-05-13,5,Farmgate & Karwan Bazar,23.77
2022-05-13,6,Diabari & Ashkona,5.9
2022-05-13,7,Uttarkhan & Faidabad,9.93
2022-05-13,8,Dakshinkhan & Dumni,5.55
2022-05-13,9,Vatara & Kuril,13.94
2022-05-13,10,Badda & Aftabnagar,19.05
2022-05-13,11,Ramna & Motijheel,24.05
2022-05-13,12,Khilgaon & Mugda,16.6
2022-05-13,13,Dhanmondi & Azimpur,20.19
2022-05-13,14,Wari & Jatrabari,34.41
2022-05-13,15,Bashundhara R/A (NSU),26.16
2022-05-14,1,Uttara,19.1
2022-05-14,2,Mirpur,21.93
2022-05-14,3,Gulshan & Banani,18.59
2022-05-14,4,Agargaon & Kafrul,14.83
2022-05-14,5,Farmgate & Karwan Bazar,21.07
2022-05-14,6,Diabari & Ashkona,7.85
2022-05-14,7,Uttarkhan & Faidabad,0.32
2022-05-14,8,Dakshinkhan & Dumni,6.66
2022-05-14,9,Vatara & Kuril,16.22
2022-05-14,10,Badda & Aftabnagar,8.2
2022-05-14,11,Ramna & Motijheel,29.96
2022-05-14,12,Khilgaon & Mugda,10.66
2022-05-14,13,Dhanmondi & Azimpur,16.44
2022-05-14,14,Wari & Jatrabari,17.37
2022-05-14,15,Bashundhara R/A (NSU),18.32
2022-05-15,1,Uttara,20.08
2022-05-15,2,Mirpur,27.9
2022-05-15,3,Gulshan & Banani,21.25
2022-05-15,4,Agargaon & Kafrul,19.65
2022-05-15,5,Farmgate & Karwan Bazar,43.45
2022-05-15,6,Diabari & Ashkona,11.96
2022-05-15,7,Uttarkhan & Faidabad,8.3
2022-05-15,8,Dakshinkhan & Dumni,14.37
2022-05-15,9,Vatara & Kuril,20.97
2022-05-15,10,Badda & Aftabnagar,20.96
2022-05-15,11,Ramna & Motijheel,29.58
2022-05-15,12,Khilgaon & Mugda,29.63
2022-05-15,13,Dhanmondi & Azimpur,19.41
2022-05-15,14,Wari & Jatrabari,37.56
2022-05-15,15,Bashundhara R/A (NSU),38.7
2022-05-16,1,Uttara,21.66
2022-05-16,2,Mirpur,17.2
2022-05-16,3,Gulshan & Banani,17.13
2022-05-16,4,Agargaon & Kafrul,14.74
2022-05-16,5,Farmgate & Karwan Bazar,29.67
2022-05-16,6,Diabari & Ashkona,4.64
2022-05-16,7,Uttarkhan & Faidabad,5.41
2022-05-16,8,Dakshinkhan & Dumni,3.66
2022-05-16,9,Vatara & Kuril,14.85
2022-05-16,10,Badda & Aftabnagar,16.96
2022-05-16,11,Ramna & Motijheel,27.81
2022-05-16,12,Khilgaon & Mugda,25.58
2022-05-16,13,Dhanmondi & Azimpur,22.55
2022-05-16,14,Wari & Jatrabari,24.58
2022-05-16,15,Bashundhara R/A (NSU),31.76
2022-05-17,1,Uttara,25.19
2022-05-17,2,Mirpur,19.67
2022-05-17,3,Gulshan & Banani,17.54
2022-05-17,4,Agargaon & Kafrul,11.03
2022-05-17,5,Farmgate & Karwan Bazar,27.72
2022-05-17,6,Diabari & Ashkona,10.06
2022-05-17,7,Uttarkhan & Faidabad,4.78
2022-05-17,8,Dakshinkhan & Dumni,3.27
2022-05-17,9,Vatara & Kuril,15.79
2022-05-17,10,Badda & Aftabnagar,8.09
2022-05-17,11,Ramna & Motijheel,25.27
2022-05-17,12,Khilgaon & Mugda,26.79
2022-05-17,13,Dhanmondi & Azimpur,17.06
2022-05-17,14,Wari & Jatrabari,19.58
2022-05-17,15,Bashundhara R/A (NSU),30.58
2022-05-18,1,Uttara,16.79
2022-05-18,2,Mirpur,18.64
2022-05-18,3,Gulshan & Banani,16.09
2022-05-18,4,Agargaon & Kafrul,14.64
2022-05-18,5,Farmgate & Karwan Bazar,25.62
2022-05-18,6,Diabari & Ashkona,7.11
2022-05-18,7,Uttarkhan & Faidabad,7.8
2022-05-18,8,Dakshinkhan & Dumni,9.11
2022-05-18,9,Vatara & Kuril,13.24
2022-05-18,10,Badda & Aftabnagar,18.91
2022-05-18,11,Ramna & Motijheel,25.55
2022-05-18,12,Khilgaon & Mugda,21.68
2022-05-18,13,Dhanmondi & Azimpur,22.2
2022-05-18,14,Wari & Jatrabari,28.84
2022-05-18,15,Bashundhara R/A (NSU),28.32
2022-05-19,1,Uttara,15.91
2022-05-19,2,Mirpur,26.34
2022-05-19,3,Gulshan & Banani,18.01
2022-05-19,4,Agargaon & Kafrul,7.16
2022-05-19,5,Farmgate & Karwan Bazar,29.72
2022-05-19,6,Diabari & Ashkona,13.68
2022-05-19,7,Uttarkhan & Faidabad,9.03
2022-05-19,8,Dakshinkhan & Dumni,7.49
2022-05-19,9,Vatara & Kuril,10.88
2022-05-19,10,Badda & Aftabnagar,18.65
2022-05-19,11,Ramna & Motijheel,38.18
2022-05-19,12,Khilgaon & Mugda,22.97
2022-05-19,13,Dhanmondi & Azimpur,19.36
2022-05-19,14,Wari & Jatrabari,26.76
2022-05-19,15,Bashundhara R/A (NSU),25.58
2022-05-20,1,Uttara,19.41
2022-05-20,2,Mirpur,17.72
2022-05-20,3,Gulshan & Banani,8.45
2022-05-20,4,Agargaon & Kafrul,12.74
2022-05-20,5,Farmgate & Karwan Bazar,22.68
2022-05-20,6,Diabari & Ashkona,9.02
2022-05-20,7,Uttarkhan & Faidabad,8.37
2022-05-20,8,Dakshinkhan & Dumni,7.07
2022-05-20,9,Vatara & Kuril,15.76
2022-05-20,10,Badda & Aftabnagar,11.69
2022-05-20,11,Ramna & Motijheel,13.0
2022-05-20,12,Khilgaon & Mugda,22.69
2022-05-20,13,Dhanmondi & Azimpur,20.96
2022-05-20,14,Wari & Jatrabari,19.58
2022-05-20,15,Bashundhara R/A (NSU),25.96
2022-05-21,1,Uttara,24.27
2022-05-21,2,Mirpur,31.62
2022-05-21,3,Gulshan & Banani,17.97
2022-05-21,4,Agargaon & Kafrul,20.86
2022-05-21,5,Farmgate & Karwan Bazar,26.09
2022-05-21,6,Diabari & Ashkona,9.09
2022-05-21,7,Uttarkhan & Faidabad,9.25
2022-05-21,8,Dakshinkhan & Dumni,11.59
2022-05-21,9,Vatara & Kuril,19.73
2022-05-21,10,Badda & Aftabnagar,21.1
2022-05-21,11,Ramna & Motijheel,34.48
2022-05-21,12,Khilgaon & Mugda,18.74
2022-05-21,13,Dhanmondi & Azimpur,21.78
2022-05-21,14,Wari & Jatrabari,26.84
2022-05-21,15,Bashundhara R/A (NSU),32.21
2022-05-22,1,Uttara,14.49
2022-05-22,2,Mirpur,19.82
2022-05-22,3,Gulshan & Banani,16.3
2022-05-22,4,Agargaon & Kafrul,8.65
2022-05-22,5,Farmgate & Karwan Bazar,20.93
2022-05-22,6,Diabari & Ashkona,6.93
2022-05-22,7,Uttarkhan & Faidabad,5.87
2022-05-22,8,Dakshinkhan & Dumni,6.65
2022-05-22,9,Vatara & Kuril,20.61
2022-05-22,10,Badda & Aftabnagar,18.54
2022-05-22,11,Ramna & Motijheel,27.46
2022-05-22,12,Khilgaon & Mugda,23.83
2022-05-22,13,Dhanmondi & Azimpur,19.32
2022-05-22,14,Wari & Jatrabari,18.81
2022-05-22,15,Bashundhara R/A (NSU),27.18
2022-05-23,1,Uttara,15.99
2022-05-23,2,Mirpur,18.31
2022-05-23,3,Gulshan & Banani,17.66
2022-05-23,4,Agargaon & Kafrul,12.73
2022-05-23,5,Farmgate & Karwan Bazar,23.74
2022-05-23,6,Diabari & Ashkona,9.14
2022-05-23,7,Uttarkhan & Faidabad,8.98
2022-05-23,8,Dakshinkhan & Dumni,3.92
2022-05-23,9,Vatara & Kuril,13.36
2022-05-23,10,Badda & Aftabnagar,15.95
2022-05-23,11,Ramna & Motijheel,22.89
2022-05-23,12,Khilgaon & Mugda,21.39
2022-05-23,13,Dhanmondi & Azimpur,23.14
2022-05-23,14,Wari & Jatrabari,19.1
2022-05-23,15,Bashundhara R/A (NSU),35.94
2022-05-24,1,Uttara,16.56
2022-05-24,2,Mirpur,14.79
2022-05-24,3,Gulshan & Banani,17.81
2022-05-24,4,Agargaon & Kafrul,16.0
2022-05-24,5,Farmgate & Karwan Bazar,6.86
2022-05-24,6,Diabari & Ashkona,10.98
2022-05-24,7,Uttarkhan & Faidabad,8.41
2022-05-24,8,Dakshinkhan & Dumni,13.75
2022-05-24,9,Vatara & Kuril,18.62
2022-05-24,10,Badda & Aftabnagar,14.08
2022-05-24,11,Ramna & Motijheel,34.61
2022-05-24,12,Khilgaon & Mugda,24.36
2022-05-24,13,Dhanmondi & Azimpur,30.54
2022-05-24,14,Wari & Jatrabari,27.94
2022-05-24,15,Bashundhara R/A (NSU),26.39
2022-05-25,1,Uttara,13.75
2022-05-25,2,Mirpur,14.61
2022-05-25,3,Gulshan & Banani,19.6
2022-05-25,4,Agargaon & Kafrul,20.0
2022-05-25,5,Farmgate & Karwan Bazar,26.72
2022-05-25,6,Diabari & Ashkona,9.88
2022-05-25,7,Uttarkhan & Faidabad,10.86
2022-05-25,8,Dakshinkhan & Dumni,6.59
2022-05-25,9,Vatara & Kuril,16.05
2022-05-25,10,Badda & Aftabnagar,13.07
2022-05-25,11,Ramna & Motijheel,16.82
2022-05-25,12,Khilgaon & Mugda,22.14
2022-05-25,13,Dhanmondi & Azimpur,26.15
2022-05-25,14,Wari & Jatrabari,23.76
2022-05-25,15,Bashundhara R/A (NSU),37.45
2022-05-26,1,Uttara,13.65
2022-05-26,2,Mirpur,13.63
2022-05-26,3,Gulshan & Banani,20.32
2022-05-26,4,Agargaon & Kafrul,12.7
2022-05-26,5,Farmgate & Karwan Bazar,20.67
2022-05-26,6,Diabari & Ashkona,8.54
2022-05-26,7,Uttarkhan & Faidabad,9.73
2022-05-26,8,Dakshinkhan & Dumni,5.66
2022-05-26,9,Vatara & Kuril,19.74
2022-05-26,10,Badda & Aftabnagar,14.92
2022-05-26,11,Ramna & Motijheel,21.78
2022-05-26,12,Khilgaon & Mugda,25.3
2022-05-26,13,Dhanmondi & Azimpur,19.84
2022-05-26,14,Wari & Jatrabari,22.4
2022-05-26,15,Bashundhara R/A (NSU),28.66
2022-05-27,1,Uttara,11.04
2022-05-27,2,Mirpur,19.11
2022-05-27,3,Gulshan & Banani,19.61
2022-05-27,4,Agargaon & Kafrul,9.89
2022-05-27,5,Farmgate & Karwan Bazar,28.91
2022-05-27,6,Diabari & Ashkona,7.98
2022-05-27,7,Uttarkhan & Faidabad,6.79
2022-05-27,8,Dakshinkhan & Dumni,9.92
2022-05-27,9,Vatara & Kuril,17.01
2022-05-27,10,Badda & Aftabnagar,14.98
2022-05-27,11,Ramna & Motijheel,14.62
2022-05-27,12,Khilgaon & Mugda,17.8
2022-05-27,13,Dhanmondi & Azimpur,17.48
2022-05-27,14,Wari & Jatrabari,21.24
2022-05-27,15,Bashundhara R/A (NSU),18.2
2022-05-28,1,Uttara,13.93
2022-05-28,2,Mirpur,22.74
2022-05-28,3,Gulshan & Banani,14.97
2022-05-28,4,Agargaon & Kafrul,7.17
2022-05-28,5,Farmgate & Karwan Bazar,23.11
2022-05-28,6,Diabari & Ashkona,7.44
2022-05-28,7,Uttarkhan & Faidabad,5.42
2022-05-28,8,Dakshinkhan & Dumni,7.22
2022-05-28,9,Vatara & Kuril,16.08
2022-05-28,10,Badda & Aftabnagar,13.69
2022-05-28,11,Ramna & Motijheel,26.55
2022-05-28,12,Khilgaon & Mugda,12.49
2022-05-28,13,Dhanmondi & Azimpur,17.57
2022-05-28,14,Wari & Jatrabari,23.95
2022-05-28,15,Bashundhara R/A (NSU),27.49
2022-05-29,1,Uttara,16.43
2022-05-29,2,Mirpur,13.26
2022-05-29,3,Gulshan & Banani,12.41
2022-05-29,4,Agargaon & Kafrul,14.37
2022-05-29,5,Farmgate & Karwan Bazar,16.38
2022-05-29,6,Diabari & Ashkona,8.06
2022-05-29,7,Uttarkhan & Faidabad,6.01
2022-05-29,8,Dakshinkhan & Dumni,7.99
2022-05-29,9,Vatara & Kuril,14.09
2022-05-29,10,Badda & Aftabnagar,7.08
2022-05-29,11,Ramna & Motijheel,18.07
2022-05-29,12,Khilgaon & Mugda,25.64
2022-05-29,13,Dhanmondi & Azimpur,15.59
2022-05-29,14,Wari & Jatrabari,14.55
2022-05-29,15,Bashundhara R/A (NSU),31.38
2022-05-30,1,Uttara,18.12
2022-05-30,2,Mirpur,25.32
2022-05-30,3,Gulshan & Banani,13.94
2022-05-30,4,Agargaon & Kafrul,21.78
2022-05-30,5,Farmgate & Karwan Bazar,23.67
2022-05-30,6,Diabari & Ashkona,4.1
2022-05-30,7,Uttarkhan & Faidabad,6.61
2022-05-30,8,Dakshinkhan & Dumni,9.72
2022-05-30,9,Vatara & Kuril,19.33
2022-05-30,10,Badda & Aftabnagar,19.87
2022-05-30,11,Ramna & Motijheel,27.66
2022-05-30,12,Khilgaon & Mugda,15.69
2022-05-30,13,Dhanmondi & Azimpur,18.27
2022-05-30,14,Wari & Jatrabari,30.49
2022-05-30,15,Bashundhara R/A (NSU),27.99
2022-05-31,1,Uttara,22.63
2022-05-31,2,Mirpur,19.0
2022-05-31,3,Gulshan & Banani,16.34
2022-05-31,4,Agargaon & Kafrul,15.53
2022-05-31,5,Farmgate & Karwan Bazar,18.07
2022-05-31,6,Diabari & Ashkona,11.7
2022-05-31,7,Uttarkhan & Faidabad,7.15
2022-05-31,8,Dakshinkhan & Dumni,11.18
2022-05-31,9,Vatara & Kuril,18.15
2022-05-31,10,Badda & Aftabnagar,16.02
2022-05-31,11,Ramna & Motijheel,24.12
2022-05-31,12,Khilgaon & Mugda,25.49
2022-05-31,13,Dhanmondi & Azimpur,17.17
2022-05-31,14,Wari & Jatrabari,23.96
2022-05-31,15,Bashundhara R/A (NSU),23.96
2022-06-01,1,Uttara,13.89
2022-06-01,2,Mirpur,22.05
2022-06-01,3,Gulshan & Banani,17.13
2022-06-01,4,Agargaon & Kafrul,14.63
2022-06-01,5,Farmgate & Karwan Bazar,26.67
2022-06-01,6,Diabari & Ashkona,10.11
2022-06-01,7,Uttarkhan & Faidabad,8.69
2022-06-01,8,Dakshinkhan & Dumni,7.72
2022-06-01,9,Vatara & Kuril,13.65
2022-06-01,10,Badda & Aftabnagar,14.18
2022-06-01,11,Ramna & Motijheel,22.77
2022-06-01,12,Khilgaon & Mugda,19.65
